Datetime,Sender_Email,Receiver_Email
 20 Dec 2000 23:33:00,105,22
 22 Dec 2000 00:45:00,74,22
 22 Dec 2000 05:28:00,98,105
 28 Dec 2000 03:29:00,22,105
 28 Dec 2000 03:29:00,22,33
 28 Dec 2000 04:48:00,58,22
 28 Dec 2000 08:08:00,22,23
 7 Jul 2000 08:24:00,22,88
 29 Dec 2000 03:52:00,22,23
 5 Jan 2001 06:49:00,22,105
 5 Jan 2001 07:48:00,23,22
 7 Jan 2001 22:39:00,22,19
 7 Jul 2000 09:15:00,22,4
 8 Jan 2001 04:48:00,22,19
 8 Jan 2001 04:55:00,22,23
 12 Jan 2001 01:59:00,88,22
 7 Jul 2000 09:18:00,22,18
 18 Jan 2001 09:40:00,22,105
 18 Jan 2001 09:40:00,22,33
 19 Jan 2001 07:08:00,22,23
 23 Jan 2001 08:25:00,22,23
 23 Jan 2001 10:48:00,22,59
 29 Jan 2001 10:24:00,22,23
 31 Jan 2001 03:14:00,22,24
 31 Jan 2001 03:20:00,22,23
 4 Feb 2001 21:53:00,105,22
 5 Feb 2001 10:12:00,22,105
 5 Feb 2001 01:59:00,22,18
 5 Feb 2001 09:56:00,22,33
 6 Feb 2001 04:04:00,22,23
 7 Feb 2001 03:38:00,22,23
 7 Feb 2001 04:22:00,22,23
 7 Feb 2001 22:52:00,105,22
 9 Feb 2001 05:03:00,22,105
 10 Jul 2000 02:25:00,22,19
 10 Feb 2001 21:45:00,105,22
 12 Feb 2001 02:06:00,22,23
 12 Feb 2001 02:53:00,22,25
 14 Feb 2001 05:25:00,22,105
 14 Feb 2001 05:25:00,22,33
 14 Feb 2001 07:19:00,22,23
 21 Feb 2001 03:18:00,22,23
 23 Feb 2001 03:28:00,22,22
 25 Feb 2001 09:45:00,22,25
 27 Feb 2001 06:22:00,25,22
 2 Mar 2001 08:17:00,22,25
 10 Jul 2000 13:15:00,22,52
 30 Mar 2001 02:21:00,22,33
 30 Mar 2001 02:29:00,22,25
 2 Apr 2001 10:47:00,22,33
 11 Jul 2000 01:04:00,22,60
 4 Apr 2001 01:20:00,22,19
 4 Apr 2001 01:20:00,22,43
 9 Apr 2001 03:27:00,22,10
 9 Apr 2001 05:05:00,22,36
 9 Apr 2001 05:05:00,22,71
 11 Jul 2000 08:30:00,22,36
 10 Apr 2001 06:32:00,22,25
 10 Apr 2001 10:40:00,22,61
 10 Apr 2001 10:40:00,22,9
 10 Apr 2001 10:40:00,22,52
 10 Apr 2001 10:50:00,22,9
 10 Apr 2001 11:08:00,22,53
 10 Apr 2001 11:17:00,22,16
 18 Apr 2001 10:00:00,22,32
 18 Apr 2001 10:00:00,22,7
 5 Jun 2000 00:32:00,22,19
 5 Jun 2000 00:32:00,22,88
 11 Jul 2000 09:52:00,22,19
 26 Apr 2001 03:24:00,105,22
 26 Apr 2001 07:11:00,22,23
 30 Apr 2001 23:27:00,22,53
 1 May 2001 00:10:00,22,23
 11 Jul 2000 09:55:00,22,88
 3 May 2001 03:55:00,22,23
 8 May 2001 03:06:00,22,33
 9 May 2001 11:25:00,22,10
 10 May 2001 07:40:00,22,22
 11 Jul 2000 11:41:00,22,4
 19 May 2001 15:39:00,105,22
 21 May 2001 04:55:00,22,33
 12 Jul 2000 04:44:00,22,33
 23 May 2001 02:18:00,19,22
 23 May 2001 02:18:00,19,23
 23 May 2001 04:20:00,27,22
 23 May 2001 04:20:00,27,23
 23 May 2001 05:31:00,22,27
 23 May 2001 05:28:00,22,23
 23 May 2001 05:39:00,22,105
 23 May 2001 05:39:00,22,33
 23 May 2001 08:30:00,22,72
 23 May 2001 11:16:00,22,33
 24 May 2001 08:38:00,7,22
 25 May 2001 01:05:00,22,25
 25 May 2001 01:05:00,22,35
 25 May 2001 02:19:00,22,35
 25 May 2001 08:31:00,72,22
 5 Jun 2000 00:34:00,22,36
 29 May 2001 11:12:00,22,33
 13 Jul 2000 00:53:00,22,36
 31 May 2001 02:29:00,23,72
 31 May 2001 10:22:00,23,22
 31 May 2001 10:22:00,23,22
 31 May 2001 12:43:00,12,22
 31 May 2001 12:43:00,12,23
 4 Jun 2001 09:36:00,22,45
 5 Jun 2001 09:47:00,22,72
 6 Jun 2001 01:48:00,11,23
 6 Jun 2001 02:45:00,22,19
 6 Jun 2001 10:13:00,22,33
 6 Jun 2001 10:24:00,5,3
 6 Jun 2001 10:24:00,5,32
 6 Jun 2001 10:24:00,5,22
 7 Jun 2001 02:29:00,23,22
 17 Jul 2000 00:51:00,22,36
 7 Jun 2001 01:13:00,105,22
 7 Jun 2001 06:14:00,22,60
 7 Jun 2001 06:20:00,60,22
 7 Jun 2001 06:29:00,22,60
 7 Jun 2001 06:42:00,60,22
 18 Jul 2000 01:21:00,22,18
 28 Aug 2000 08:17:00,22,17
 8 Sep 2000 07:43:00,23,22
 19 Jul 2000 03:06:00,52,22
 23 Jul 2000 01:26:00,22,18
 23 Jul 2000 01:26:00,22,36
 23 Jul 2000 01:26:00,22,52
 23 Jul 2000 01:09:00,22,36
 24 Jul 2000 01:46:00,25,16
 25 Jul 2000 07:37:00,22,88
 26 Jul 2000 10:02:00,22,17
 27 Jul 2000 00:58:00,22,10
 27 Jul 2000 01:04:00,22,17
 27 Jul 2000 23:40:00,22,17
 27 Jul 2000 23:45:00,22,18
 27 Jul 2000 23:45:00,22,36
 28 Jul 2000 00:49:00,22,36
 28 Jul 2000 00:55:00,22,36
 28 Jul 2000 01:14:00,22,19
 28 Jul 2000 01:20:00,22,36
 10 Feb 2001 21:45:00,105,22
 7 Feb 2001 22:52:00,105,22
 7 Aug 2000 01:47:00,72,22
 7 Aug 2000 01:47:00,72,23
 28 Dec 2000 04:48:00,58,22
 8 Oct 2000 18:48:00,105,22
 22 Dec 2000 00:45:00,74,22
 24 Jul 2000 01:46:00,25,16
 24 Jul 2000 00:28:00,93,22
 28 Aug 2000 06:31:00,23,27
 8 Sep 2000 07:43:00,23,22
 13 Nov 2000 01:53:00,23,101
 25 Sep 2000 04:04:00,105,22
 23 Sep 2000 03:17:00,105,22
 23 Sep 2000 02:24:00,105,22
 23 Sep 2000 02:16:00,105,22
 4 Feb 2001 21:53:00,105,22
 8 Dec 2000 23:54:00,105,22
 25 Sep 2000 04:59:00,105,22
 19 May 2001 15:39:00,105,22
 7 Jun 2001 06:42:00,60,22
 7 Jun 2001 06:20:00,60,22
 7 Jun 2001 01:13:00,105,22
 7 Jun 2001 02:29:00,23,22
 6 Jun 2001 10:24:00,5,3
 6 Jun 2001 10:24:00,5,32
 6 Jun 2001 10:24:00,5,22
 6 Jun 2001 01:48:00,11,23
 31 May 2001 12:43:00,12,22
 31 May 2001 12:43:00,12,23
 31 May 2001 10:22:00,23,22
 31 May 2001 10:22:00,23,22
 31 May 2001 02:29:00,23,72
 25 May 2001 08:31:00,72,22
 24 May 2001 08:38:00,7,22
 23 May 2001 04:20:00,27,22
 23 May 2001 04:20:00,27,23
 23 May 2001 02:18:00,19,22
 23 May 2001 02:18:00,19,23
 29 Aug 2000 06:57:00,23,33
 12 Jan 2001 01:59:00,88,22
 2 Oct 2000 12:13:00,8,21
 14 Nov 2000 21:00:00,105,22
 19 Jul 2000 03:06:00,52,22
 30 Nov 2000 07:19:00,72,22
 30 Nov 2000 07:19:00,72,23
 22 Dec 2000 05:28:00,98,105
 20 Dec 2000 23:33:00,105,22
 20 Dec 2000 01:04:00,105,22
 7 Jun 2001 06:29:00,22,60
 5 Jun 2001 09:47:00,22,72
 1 May 2001 00:10:00,22,23
 30 Apr 2001 23:27:00,22,53
 30 Apr 2001 08:25:00,22,47
 30 Apr 2001 08:24:00,22,3
 26 Apr 2001 07:11:00,22,23
 25 Apr 2001 13:16:00,22,10
 18 Apr 2001 10:00:00,22,32
 18 Apr 2001 10:00:00,22,7
 10 Apr 2001 11:17:00,22,16
 10 Apr 2001 11:08:00,22,53
 10 Apr 2001 10:50:00,22,9
 10 Apr 2001 10:40:00,22,61
 10 Apr 2001 10:40:00,22,9
 10 Apr 2001 10:40:00,22,52
 10 Apr 2001 08:02:00,22,10
 10 Apr 2001 06:32:00,22,25
 4 Jun 2001 09:36:00,22,45
 9 Apr 2001 05:05:00,22,36
 9 Apr 2001 05:05:00,22,71
 9 Apr 2001 03:27:00,22,10
 4 Apr 2001 01:20:00,22,19
 4 Apr 2001 01:20:00,22,43
 2 Apr 2001 10:47:00,22,33
 2 Apr 2001 10:32:00,22,25
 30 Mar 2001 02:29:00,22,25
 30 Mar 2001 02:21:00,22,33
 25 Mar 2001 23:55:00,22,105
 2 Mar 2001 08:17:00,22,25
 26 Feb 2001 02:36:00,22,72
 25 Feb 2001 09:45:00,22,25
 23 Feb 2001 03:28:00,22,22
 7 Jun 2001 06:14:00,22,60
 21 Feb 2001 03:18:00,22,23
 14 Feb 2001 07:19:00,22,23
 14 Feb 2001 05:25:00,22,105
 14 Feb 2001 05:25:00,22,33
 12 Feb 2001 02:53:00,22,25
 12 Feb 2001 02:06:00,22,23
 9 Feb 2001 05:16:00,22,76
 9 Feb 2001 05:03:00,22,105
 31 May 2001 00:28:00,22,33
 9 Feb 2001 04:21:00,22,23
 9 Feb 2001 03:55:00,22,88
 8 Feb 2001 00:33:00,22,105
 8 Feb 2001 00:19:00,22,65
 7 Feb 2001 07:40:00,22,72
 7 Feb 2001 07:35:00,22,23
 7 Feb 2001 04:22:00,22,23
 7 Feb 2001 04:05:00,22,25
 7 Feb 2001 03:38:00,22,23
 6 Feb 2001 04:04:00,22,23
 6 Feb 2001 03:52:00,22,23
 29 May 2001 11:12:00,22,33
 5 Feb 2001 10:12:00,22,105
 5 Feb 2001 10:10:00,22,72
 5 Feb 2001 09:56:00,22,33
 5 Feb 2001 01:59:00,22,18
 31 Jan 2001 03:20:00,22,23
 31 Jan 2001 03:14:00,22,24
 29 Jan 2001 22:54:00,22,23
 29 Jan 2001 10:24:00,22,23
 23 Jan 2001 10:48:00,22,59
 23 Jan 2001 08:27:00,22,55
 23 Jan 2001 08:25:00,22,23
 22 Jan 2001 06:41:00,22,76
 21 Jan 2001 23:16:00,22,76
 19 Jan 2001 07:09:00,22,76
 19 Jan 2001 07:08:00,22,23
 25 May 2001 02:19:00,22,35
 18 Jan 2001 23:55:00,22,76
 18 Jan 2001 09:40:00,22,105
 18 Jan 2001 09:40:00,22,33
 10 Jan 2001 23:27:00,22,105
 8 Jan 2001 04:55:00,22,23
 8 Jan 2001 04:48:00,22,19
 7 Jan 2001 22:39:00,22,19
 5 Jan 2001 06:49:00,22,105
 25 May 2001 01:05:00,22,25
 25 May 2001 01:05:00,22,35
 29 Dec 2000 03:52:00,22,23
 29 Dec 2000 03:52:00,22,71
 28 Dec 2000 08:08:00,22,23
 28 Dec 2000 08:00:00,22,25
 28 Dec 2000 03:29:00,22,105
 28 Dec 2000 03:29:00,22,33
 19 Dec 2000 03:21:00,22,23
 19 Dec 2000 02:10:00,22,23
 19 Dec 2000 02:07:00,22,23
 14 Dec 2000 10:56:00,22,23
 14 Dec 2000 09:54:00,22,23
 11 Dec 2000 23:37:00,22,72
 11 Dec 2000 08:12:00,22,25
 9 Dec 2000 07:41:00,22,23
 8 Dec 2000 02:25:00,22,9
 8 Dec 2000 02:23:00,22,76
 8 Dec 2000 02:23:00,22,32
 8 Dec 2000 02:21:00,22,27
 8 Dec 2000 02:21:00,22,14
 8 Dec 2000 02:21:00,22,61
 8 Dec 2000 02:17:00,22,25
 8 Dec 2000 02:17:00,22,35
 8 Dec 2000 02:04:00,22,71
 8 Dec 2000 01:59:00,22,17
 8 Dec 2000 01:59:00,22,36
 7 Dec 2000 09:39:00,22,16
 7 Dec 2000 09:34:00,22,72
 7 Dec 2000 09:28:00,22,22
 6 Dec 2000 05:11:00,22,47
 6 Dec 2000 05:11:00,22,33
 23 May 2001 11:16:00,22,33
 4 Dec 2000 10:33:00,22,23
 1 Dec 2000 10:51:00,22,23
 29 Nov 2000 18:32:00,22,23
 29 Nov 2000 18:20:00,22,25
 23 May 2001 08:30:00,22,72
 29 Nov 2000 17:53:00,22,72
 29 Nov 2000 17:39:00,22,25
 29 Nov 2000 05:53:00,22,71
 29 Nov 2000 05:51:00,22,36
 21 Nov 2000 11:04:00,22,17
 23 May 2001 05:39:00,22,105
 23 May 2001 05:39:00,22,33
 16 Nov 2000 07:08:00,22,23
 16 Nov 2000 06:51:00,22,19
 23 May 2001 05:31:00,22,27
 14 Nov 2000 08:51:00,22,19
 14 Nov 2000 05:30:00,22,23
 14 Nov 2000 01:25:00,22,101
 14 Nov 2000 01:25:00,22,23
 13 Nov 2000 23:41:00,22,33
 13 Nov 2000 09:55:00,22,20
 23 May 2001 05:28:00,22,23
 13 Nov 2000 09:16:00,22,33
 10 Nov 2000 06:00:00,22,25
 10 Nov 2000 05:59:00,22,5
 10 Nov 2000 05:59:00,22,3
 9 Nov 2000 04:22:00,22,19
 30 Oct 2000 16:32:00,22,10
 30 Oct 2000 16:27:00,22,33
 30 Oct 2000 16:27:00,22,74
 30 Oct 2000 15:28:00,22,23
 30 Oct 2000 15:17:00,22,105
 30 Oct 2000 12:52:00,22,20
 30 Oct 2000 11:04:00,22,23
 30 Oct 2000 11:02:00,22,26
 30 Oct 2000 10:56:00,22,23
 21 May 2001 04:55:00,22,33
 27 Oct 2000 00:06:00,22,67
 26 Oct 2000 03:55:00,22,38
 25 Oct 2000 08:20:00,22,23
 25 Oct 2000 08:18:00,22,105
 25 Oct 2000 08:14:00,22,23
 25 Oct 2000 07:27:00,22,88
 25 Oct 2000 07:25:00,22,55
 24 Oct 2000 13:33:00,22,23
 24 Oct 2000 13:32:00,22,23
 24 Oct 2000 13:30:00,22,23
 20 Oct 2000 09:03:00,22,33
 20 Oct 2000 09:03:00,22,74
 18 Oct 2000 03:10:00,22,23
 16 Oct 2000 05:16:00,22,35
 12 Oct 2000 05:36:00,22,33
 10 Oct 2000 00:39:00,22,33
 10 Oct 2000 00:33:00,22,72
 10 Oct 2000 00:17:00,22,105
 17 May 2001 13:18:00,22,72
 5 Oct 2000 13:00:00,22,21
 3 Oct 2000 01:24:00,22,23
 17 May 2001 13:00:00,22,37
 3 Oct 2000 01:22:00,22,8
 2 Oct 2000 10:45:00,22,23
 2 Oct 2000 10:34:00,22,88
 2 Oct 2000 06:54:00,22,105
 28 Sep 2000 12:35:00,22,55
 27 Sep 2000 12:20:00,22,17
 25 Sep 2000 10:11:00,22,23
 25 Sep 2000 09:51:00,22,105
 25 Sep 2000 09:47:00,22,105
 25 Sep 2000 09:35:00,22,23
 24 Sep 2000 22:53:00,22,17
 24 Sep 2000 19:44:00,22,36
 24 Sep 2000 19:00:00,22,25
 15 Sep 2000 08:18:00,22,72
 15 Sep 2000 02:01:00,22,19
 11 Sep 2000 01:08:00,22,72
 11 Sep 2000 00:43:00,22,23
 11 Sep 2000 00:36:00,22,17
 7 Sep 2000 03:18:00,22,23
 28 Aug 2000 10:47:00,22,23
 28 Aug 2000 10:43:00,22,13
 28 Aug 2000 10:40:00,22,55
 6 Jun 2001 10:13:00,22,33
 28 Aug 2000 10:22:00,22,23
 26 Aug 2000 01:55:00,22,97
 26 Aug 2000 01:55:00,22,67
 21 Aug 2000 22:00:00,22,23
 17 Aug 2000 09:36:00,22,33
 17 Aug 2000 09:10:00,22,19
 17 Aug 2000 00:56:00,22,23
 16 Aug 2000 12:13:00,22,25
 16 Aug 2000 05:50:00,22,72
 16 Aug 2000 05:50:00,22,5
 10 May 2001 07:40:00,22,22
 16 Aug 2000 00:49:00,22,8
 10 Aug 2000 07:37:00,22,23
 10 Aug 2000 06:17:00,22,30
 7 Aug 2000 07:53:00,22,23
 7 Aug 2000 07:36:00,22,10
 7 Aug 2000 00:05:00,22,23
 6 Aug 2000 23:28:00,22,10
 4 Aug 2000 01:03:00,22,88
 4 Aug 2000 00:54:00,22,19
 2 Aug 2000 10:36:00,22,36
 2 Aug 2000 04:43:00,22,10
 2 Aug 2000 01:31:00,22,88
 2 Aug 2000 01:31:00,22,36
 2 Aug 2000 01:26:00,22,36
 9 May 2001 11:25:00,22,10
 1 Aug 2000 01:18:00,22,43
 1 Aug 2000 01:14:00,22,29
 31 Jul 2000 10:26:00,22,18
 31 Jul 2000 09:40:00,22,59
 31 Jul 2000 08:38:00,22,36
 31 Jul 2000 08:24:00,22,36
 28 Jul 2000 01:20:00,22,36
 28 Jul 2000 01:14:00,22,19
 28 Jul 2000 00:55:00,22,36
 28 Jul 2000 00:49:00,22,36
 28 Jul 2000 00:37:00,22,10
 27 Jul 2000 23:45:00,22,18
 27 Jul 2000 23:45:00,22,36
 27 Jul 2000 23:40:00,22,17
 27 Jul 2000 01:04:00,22,17
 27 Jul 2000 00:58:00,22,10
 26 Jul 2000 10:02:00,22,17
 25 Jul 2000 07:37:00,22,88
 25 Jul 2000 07:24:00,22,28
 23 Jul 2000 01:52:00,22,4
 23 Jul 2000 01:34:00,22,93
 23 Jul 2000 01:26:00,22,18
 23 Jul 2000 01:26:00,22,36
 23 Jul 2000 01:26:00,22,52
 23 Jul 2000 01:09:00,22,36
 8 May 2001 03:06:00,22,33
 18 Jul 2000 01:29:00,22,88
 18 Jul 2000 01:21:00,22,18
 17 Jul 2000 00:55:00,22,88
 17 Jul 2000 00:51:00,22,36
 13 Jul 2000 04:50:00,22,19
 13 Jul 2000 03:11:00,22,4
 13 Jul 2000 00:53:00,22,36
 12 Jul 2000 04:44:00,22,33
 11 Jul 2000 11:41:00,22,4
 11 Jul 2000 09:55:00,22,88
 11 Jul 2000 09:52:00,22,19
 11 Jul 2000 09:19:00,22,60
 11 Jul 2000 08:30:00,22,36
 11 Jul 2000 01:04:00,22,60
 10 Jul 2000 13:15:00,22,52
 10 Jul 2000 02:25:00,22,19
 8 Jul 2000 02:01:00,22,4
 7 Jul 2000 09:18:00,22,18
 7 Jul 2000 09:15:00,22,4
 7 Jul 2000 08:24:00,22,88
 7 Jul 2000 04:42:00,22,14
 6 Jul 2000 02:19:00,22,47
 5 Jul 2000 02:32:00,22,19
 30 Jun 2000 01:20:00,22,19
 28 Jun 2000 23:46:00,22,18
 28 Jun 2000 23:46:00,22,36
 23 Jun 2000 00:21:00,22,88
 23 Jun 2000 00:20:00,22,88
 21 Jun 2000 05:39:00,22,19
 11 Jun 2000 07:10:00,22,36
 6 Jun 2001 02:45:00,22,19
 9 Jun 2000 02:09:00,22,19
 8 Jun 2000 10:54:00,22,25
 7 Jun 2000 05:50:00,22,19
 7 Jun 2000 05:25:00,22,25
 7 Jun 2000 01:57:00,22,25
 5 Jun 2000 00:34:00,22,36
 5 Jun 2000 00:32:00,22,19
 5 Jun 2000 00:32:00,22,88
 5 Jun 2000 00:31:00,22,47
 2 Jun 2000 09:23:00,22,88
 28 Aug 2000 08:17:00,22,17
 3 May 2001 03:55:00,22,23
 1 May 2001 00:38:00,22,53
 26 Jun 2000 09:59:00,47,22
 7 Dec 2000 01:49:00,23,22
 21 Sep 2000 03:21:00,23,22
 21 Sep 2000 03:21:00,23,17
 27 Feb 2001 06:22:00,25,22
 21 Nov 2001 15:37:22,104,104
 21 Nov 2001 15:37:22,104,104
 12 Nov 2001 14:04:30,2,3
 12 Nov 2001 14:04:30,2,10
 17 Dec 2001 11:26:18,2,10
 17 Dec 2001 11:26:18,2,3
 2 May 2001 09:36:00,3,1
 2 May 2001 09:29:00,3,1
 2 May 2001 09:10:00,3,1
 30 Apr 2001 08:43:00,10,66
 30 Apr 2001 08:43:00,10,2
 15 Nov 2001 10:53:13,8,8
 8 Jan 2002 15:10:11,10,11
 2 Jan 2002 16:43:49,10,10
 2 Jan 2002 16:43:49,10,11
 31 Dec 2001 10:53:43,10,11
 27 Dec 2001 14:58:02,10,2
 2 May 2001 19:36:00,3,1
 2 May 2001 19:29:00,3,1
 1 Feb 2002 16:51:47,10,11
 30 Apr 2001 08:43:00,10,66
 30 Apr 2001 08:43:00,10,2
 2 May 2001 09:10:00,3,1
 2 May 2001 09:29:00,3,1
 2 May 2001 09:36:00,3,1
 10 May 2001 15:54:00,3,1
 2 May 2001 19:10:00,3,1
 2 May 2001 17:40:00,14,50
 2 May 2001 17:40:00,14,11
 30 Apr 2001 18:43:00,10,66
 30 Apr 2001 18:43:00,10,2
 2 May 2001 09:29:00,3,1
 26 Oct 2001 06:16:06,79,79
 12 Jul 2001 13:52:37,10,10
 30 Jan 2002 17:04:19,2,3
 27 Dec 2001 14:58:02,10,2
 31 Dec 2001 10:53:43,10,11
 30 Jan 2002 15:19:39,2,3
 29 Jan 2002 13:38:08,2,3
 21 Jan 2002 15:52:53,10,2
 21 Jan 2002 15:52:53,10,3
 21 Jan 2002 15:43:22,2,3
 21 Jan 2002 15:43:22,2,10
 21 Jan 2002 15:27:13,10,3
 21 Jan 2002 15:11:17,3,18
 21 Jan 2002 12:31:35,3,3
 21 Jan 2002 12:31:35,3,10
 21 Jan 2002 12:19:48,3,10
 18 Jan 2002 16:03:01,10,10
 18 Jan 2002 16:03:01,10,18
 18 Jan 2002 15:38:09,10,18
 16 Jan 2002 08:39:57,3,18
 12 Jan 2002 16:44:23,10,3
 12 Jan 2002 16:44:23,10,2
 12 Jan 2002 16:26:41,3,2
 12 Jan 2002 12:38:46,10,2
 12 Jan 2002 12:38:24,10,2
 8 Jan 2002 15:10:11,10,11
 8 Jan 2002 06:57:16,3,2
 2 Feb 2002 08:55:28,10,3
 2 Feb 2002 08:55:28,10,18
 1 Feb 2002 17:03:24,2,3
 1 Feb 2002 16:51:47,10,11
 2 Jan 2002 16:43:49,10,10
 2 Jan 2002 16:43:49,10,11
 14 May 2001 10:10:00,34,10
 17 Nov 2000 01:47:00,2,38
 17 Nov 2000 02:05:00,2,38
 27 Nov 2001 10:49:48,10,26
 17 Nov 2000 01:47:00,2,38
 17 Nov 2000 02:05:00,2,38
 8 May 2001 05:49:00,10,66
 8 May 2001 05:49:00,10,38
 29 Dec 1999 10:09:00,2,18
 3 Mar 2000 02:11:00,5,18
 3 Mar 2000 02:11:00,5,38
 6 Mar 2000 05:53:00,2,12
 6 Mar 2000 05:53:00,2,38
 25 Aug 2000 10:25:00,12,53
 25 Aug 2000 10:25:00,12,5
 12 Nov 2000 08:03:00,29,17
 8 May 2001 05:49:00,10,66
 8 May 2001 05:49:00,10,38
 29 Dec 1999 10:09:00,2,18
 6 Mar 2000 05:53:00,2,12
 6 Mar 2000 05:53:00,2,38
 12 Nov 2000 08:03:00,29,17
 25 Aug 2000 10:25:00,12,53
 25 Aug 2000 10:25:00,12,5
 17 Dec 2001 15:26:18,2,10
 17 Dec 2001 15:26:18,2,3
 19 Oct 2001 06:36:00,54,54
 18 Oct 2001 08:09:08,54,54
 17 Jan 2001 03:47:00,29,5
 17 Jan 2001 03:47:00,29,3
 17 Jan 2001 03:47:00,29,5
 17 Jan 2001 03:47:00,29,3
 15 Oct 2001 12:34:00,29,83
 10 Dec 2001 09:47:04,29,83
 9 Apr 2001 13:47:00,3,1
 17 Jan 2001 03:47:00,29,5
 17 Jan 2001 03:47:00,29,3
 12 Oct 2000 03:02:00,23,22
 12 Oct 2000 03:02:00,23,72
 11 Oct 2000 06:18:00,23,17
 11 Oct 2000 04:01:00,23,21
 10 Oct 2000 05:38:00,23,27
 10 Oct 2000 05:29:00,23,22
 10 Oct 2000 03:11:00,23,27
 10 Oct 2000 01:58:00,23,5
 10 Oct 2000 01:57:00,23,22
 6 Oct 2000 05:50:00,23,105
 6 Oct 2000 02:00:00,23,105
 5 Oct 2000 11:31:00,23,22
 4 Oct 2000 10:58:00,23,20
 4 Oct 2000 10:54:00,23,15
 13 Feb 2001 23:22:00,23,105
 3 Oct 2000 07:32:00,23,33
 3 Oct 2000 01:23:00,23,22
 3 Oct 2000 01:21:00,23,22
 2 Oct 2000 07:25:00,23,105
 2 Oct 2000 07:16:00,23,105
 2 Oct 2000 06:59:00,23,22
 2 Oct 2000 05:31:00,23,22
 12 Feb 2001 04:55:00,23,33
 2 Oct 2000 05:02:00,23,105
 9 Feb 2001 04:53:00,23,36
 9 Feb 2001 04:53:00,23,49
 9 Feb 2001 02:34:00,23,19
 9 Feb 2001 02:34:00,23,22
 8 Feb 2001 06:44:00,23,22
 8 Feb 2001 02:32:00,23,27
 7 Feb 2001 03:03:00,23,36
 7 Feb 2001 03:03:00,23,49
 7 Feb 2001 01:03:00,23,22
 6 Feb 2001 03:45:00,23,22
 5 Feb 2001 06:12:00,23,39
 5 Feb 2001 02:26:00,23,39
 31 Jan 2001 06:16:00,23,22
 30 Jan 2001 03:04:00,23,3
 30 Jan 2001 02:13:00,23,22
 29 Jan 2001 08:03:00,23,15
 29 Jan 2001 07:50:00,23,15
 29 Jan 2001 04:40:00,23,22
 29 Jan 2001 04:08:00,23,18
 29 Jan 2001 01:35:00,23,22
 26 Jan 2001 02:30:00,23,72
 23 Jan 2001 06:10:00,23,15
 23 Jan 2001 01:26:00,23,22
 18 Jan 2001 23:58:00,23,68
 17 Jan 2001 08:00:00,23,22
 16 Jan 2001 04:58:00,23,10
 12 Jan 2001 04:17:00,23,20
 12 Jan 2001 03:46:00,23,1
 12 Jan 2001 01:21:00,23,20
 11 Jan 2001 05:17:00,23,22
 11 Jan 2001 03:24:00,23,23
 11 Jan 2001 03:24:00,23,23
 5 Jan 2001 07:48:00,23,22
 5 Jan 2001 07:19:00,23,38
 5 Jan 2001 07:11:00,23,27
 4 Jan 2001 01:51:00,23,27
 3 Jan 2001 08:03:00,23,11
 3 Jan 2001 06:13:00,23,33
 3 Jan 2001 06:01:00,23,21
 2 Jan 2001 07:30:00,23,20
 2 Jan 2001 06:27:00,23,33
 29 Dec 2000 02:40:00,23,33
 28 Dec 2000 06:20:00,23,44
 27 Dec 2000 03:10:00,23,72
 20 Dec 2000 04:27:00,23,10
 20 Dec 2000 04:27:00,23,3
 20 Dec 2000 04:27:00,23,18
 19 Dec 2000 03:38:00,23,22
 19 Dec 2000 02:30:00,23,22
 18 Dec 2000 05:26:00,23,44
 18 Dec 2000 02:32:00,23,37
 17 Dec 2000 23:57:00,23,22
 15 Dec 2000 06:01:00,23,12
 14 Dec 2000 05:30:00,23,105
 14 Dec 2000 02:39:00,23,22
 26 Feb 2001 04:16:00,23,39
 13 Dec 2000 02:55:00,23,49
 26 Feb 2001 02:21:00,23,16
 26 Feb 2001 02:21:00,23,9
 11 Dec 2000 09:30:00,23,37
 9 Dec 2000 06:02:00,23,22
 7 Dec 2000 01:49:00,23,22
 7 Dec 2000 00:57:00,23,21
 7 Dec 2000 00:56:00,23,33
 4 Dec 2000 01:34:00,23,22
 1 Dec 2000 09:31:00,23,49
 1 Dec 2000 08:38:00,23,22
 1 Dec 2000 08:02:00,23,33
 1 Dec 2000 00:22:00,23,72
 30 Nov 2000 06:01:00,23,5
 27 Nov 2000 04:06:00,23,33
 26 Nov 2000 23:16:00,23,72
 22 Nov 2000 02:32:00,23,3
 22 Nov 2000 01:52:00,23,67
 22 Nov 2000 01:40:00,23,15
 22 Nov 2000 01:35:00,23,37
 17 Nov 2000 09:15:00,23,5
 17 Nov 2000 09:15:00,23,3
 22 Feb 2001 07:50:00,23,39
 15 Nov 2000 01:35:00,23,74
 15 Nov 2000 01:35:00,23,72
 14 Nov 2000 10:21:00,23,22
 14 Nov 2000 05:13:00,23,72
 13 Nov 2000 10:08:00,23,72
 22 Feb 2001 02:26:00,23,19
 22 Feb 2001 02:26:00,23,27
 13 Nov 2000 09:06:00,23,25
 13 Nov 2000 03:50:00,23,16
 13 Nov 2000 02:06:00,23,22
 13 Nov 2000 02:04:00,23,5
 13 Nov 2000 02:04:00,23,3
 13 Nov 2000 02:01:00,23,72
 13 Nov 2000 01:53:00,23,101
 10 Nov 2000 23:29:00,23,74
 10 Nov 2000 04:35:00,23,33
 10 Nov 2000 04:35:00,23,74
